The Chosen Gamer,200,JUNGLE,False,2420,JarvanIV,0,8,16,40,106,10558,6467,1104,4798,564,34745,9737,41078,73,4,0,1128,0,18437,15,345,32,11,4,14,False,False,False,False,0,0,0,0,0.3,1.6,1.7000000000000002,,,278.3,445.7,490,,,235.89999999999998,277.6,302.6,,
Venòmz,200,MIDDLE,False,2420,Cassiopeia,3,5,15,222,20,13472,28581,27859,341,379,25562,9543,14542,16,4,0,990,0,20148,44,631,41,17,8,6,False,False,False,False,0,0,0,0,6.2,6.1,4,,,394.6,431.70000000000005,428.6,,,266,322.4,375.4,,
Elsa from Frozen,200,BOTTOM,False,2420,Jhin,9,4,10,215,41,15594,21436,2949,17758,729,17692,4432,11154,35,5,2,2450,0,27749,38,200,43,13,7,3,True,False,False,False,2,0,0,0,6.3,5.1,5.1,,,274.6,362.3,502.90000000000003,,,349.6,409.3,370,,
VillaEnders,200,BOTTOM,False,2420,Velkoz,3,3,12,24,0,9852,22906,15581,381,6943,11401,416,3550,0,0,0,1073,0,9962,33,229,69,35,7,6,False,False,False,False,0,0,0,0,0.30000000000000004,0.2,1,,,237.10000000000002,250.8,430,,,186.7,223.3,297.70000000000005,,
I live with 1 HP,100,TOP,True,2259,Urgot,13,3,8,260,20,17647,24383,628,20665,3089,31595,15545,58631,13,0,3,5007,0,17470,46,375,23,10,4,0,False,False,False,False,3,1,0,0,5.9,5.9,9.2,,,448.79999999999995,462.9,726.2,,,220.3,459.8,536.5,,
The Chosen Gamer,100,JUNGLE,True,2259,Ivern,0,5,22,38,104,10953,8779,3899,2700,2179,15424,10665,16477,76,4,0,2670,0,11060,40,300,26,6,6,7,False,False,False,False,0,0,0,0,0.7,1.4,1.4,,,316.2,455.5,390.9,,,240.5,302.8,244.7,,
Venòmz,100,MIDDLE,True,2259,Zoe,10,3,15,149,8,14052,32441,23737,1792,6910,14944,4314,9032,8,0,0,764,0,9774,35,141,39,18,2,6,False,False,False,False,0,0,0,0,6.7,5.3,2.2,,,496.4,423.1,347.4,,,351.5,373.2,304.3,,
Elsa from Frozen,100,MIDDLE,True,2259,Tristana,13,3,10,314,16,19291,31550,3168,23562,4819,18856,8293,12896,12,0,6,13655,1,22869,7,101,46,14,9,2,True,False,False,False,3,1,0,0,6.7,8.3,9.8,,,303.3,468.5,513.5,,,386.20000000000005,466.7,518,,
VillaEnders,100,MIDDLE,True,2259,Blitzcrank,0,6,24,29,0,8833,9228,5996,1914,1318,24248,5924,37362,0,0,0,1872,0,2282,41,213,69,30,5,8,False,False,False,False,0,0,0,0,1.2,1,0.6,,,299.7,306.5,377.09999999999997,,,204.4,211.10000000000002,202.4,,
Rurfu,200,TOP,False,2259,Darius,4,5,7,203,12,13380,21123,859,16348,3916,34497,9719,39440,5,4,1,5840,0,14713,34,110,23,12,1,2,False,False,True,False,0,0,0,0,7.8,6.6,4.9,,,449.4,558.1,351.4,,,253.5,552.9,308.8,,
I MUTE YOU,200,JUNGLE,False,2259,Graves,9,9,4,50,200,15148,24622,1636,21180,1805,32855,10324,27043,133,23,1,1354,1,39108,36,825,43,7,9,5,False,False,False,False,3,0,0,0,0.4,1.3,1.5,,,351.1,465.6,535.6,,,338.8,502.7,346.2,,
Kataris,200,MIDDLE,False,2259,Kassadin,4,8,5,243,43,15182,17420,15687,995,737,27029,8058,21837,29,5,0,907,0,13732,14,161,23,11,2,2,False,False,False,False,1,1,0,0,7.5,5.699999999999999,6.6,,,458.5,399.6,562,,,263.5,419.5,376.29999999999995,,
Mkrty,200,BOTTOM,False,2259,Caitlyn,2,7,8,265,9,14028,16530,1146,14792,591,17004,1635,7394,1,4,3,6392,0,15013,41,96,61,19,7,7,False,False,False,False,0,0,0,0,6.9,7.8,7.199999999999999,,,270.8,452.7,460.7,,,244.89999999999998,471.5,396.1,,
Yumo,200,BOTTOM,False,2259,Leona,1,7,8,35,4,8471,6434,4036,1447,950,21494,1382,26089,0,0,1,620,0,1361,45,92,62,36,5,6,False,False,False,False,0,0,0,0,1.1,1.6,0.2,,,225.4,392.1,148.89999999999998,,,149.1,310.2,198.8,,
Rurfu,100,TOP,True,1466,Maokai,1,1,8,124,0,7610,8009,7054,869,86,11374,4911,10889,0,0,1,1873,1,5683,43,304,12,8,1,2,False,False,False,False,0,0,0,0,5.699999999999999,5.7,,,,409.9,422.7,,,,214.20000000000002,309.9,,,
I MUTE YOU,100,JUNGLE,True,1466,Graves,3,1,4,61,141,10222,8859,592,7859,408,12421,5968,7237,83,21,1,4114,0,29979,8,602,26,7,7,5,False,False,False,False,0,0,0,0,1.6,2.3,,,,398.5,496.9,,,,296.4,389.79999999999995,,,
Kataris,100,MIDDLE,True,1466,Vladimir,6,1,6,174,4,10587,13609,12053,1003,553,13530,13870,5207,0,4,1,4069,0,7735,2,41,15,8,4,0,False,False,False,False,1,0,0,0,7.4,7.4,,,,465.9,439.70000000000005,,,,333.8,419,,,
Mkrty,100,BOTTOM,True,1466,Jinx,8,0,5,161,8,11292,13444,980,11969,493,6281,1276,2397,0,8,6,10377,1,24423,11,74,30,9,4,3,False,False,True,False,3,0,0,0,7.5,6.699999999999999,,,,324.79999999999995,356.8,,,,343.3,409.6,,,
Yumo,100,MIDDLE,True,1466,Leona,0,1,13,23,0,6507,3802,2939,802,60,7237,569,7999,0,0,0,959,0,1599,28,76,44,25,1,7,False,False,False,False,0,0,0,0,1.1,0.7,,,,241.10000000000002,264.8,,,,151.7,275.3,,,
I live with 1 HP,200,TOP,False,1466,Darius,1,2,1,160,4,7845,5145,63,5081,0,13425,1041,8263,0,0,1,2031,0,10862,11,70,13,8,1,1,True,False,False,False,0,0,0,0,7.2,8.4,,,,458.5,477.6,,,,295.6,371.7,,,
The Chosen Gamer,200,JUNGLE,False,1466,Ivern,0,5,3,14,96,6004,2507,1638,869,0,10273,4257,8533,76,4,0,0,0,335,13,82,27,12,5,3,False,False,False,False,0,0,0,0,0.2,1,,,,232.5,337.6,,,,195.39999999999998,267.2,,,
Venòmz,200,MIDDLE,False,1466,Kassadin,2,2,1,169,0,7976,11343,10279,1063,0,13922,4259,9254,0,0,0,0,0,0,17,135,12,8,1,3,False,False,False,False,1,0,0,0,7,7.7,,,,483.1,447.20000000000005,,,,235,303,,,
Elsa from Frozen,200,BOTTOM,False,1466,Vayne,1,4,2,165,0,7796,3852,204,2870,778,8709,1261,3558,0,0,0,0,0,442,4,9,6,4,0,1,False,False,False,False,0,0,0,0,6.6,7.9,,,,293.5,317,,,,233.89999999999998,298.29999999999995,,,
VillaEnders,200,BOTTOM,False,1466,Blitzcrank,0,5,3,33,0,4858,5017,3089,958,970,13576,826,12876,0,0,0,0,0,98,17,82,28,14,1,5,False,False,False,False,0,0,0,0,1.2999999999999998,1.8,,,,220.5,284,,,,144.8,211.5,,,
