Poptartism,BOTTOM,Yuumi,200,True,1961,2,3,22,8.00,6,0,6,0.18,9610,294.03,8943,273.626,6119,552,2271,6405,19111,4000,0,0,0,0,0,618,21,39,43,27,0.83,2,0.06,8,False,False,False,True,0,0,0,0,0,0.4,0,,,308.3,385.7,447.6,,,152.3,374,301.1,,
source35,TOP,875,100,False,2306,4,10,1,0.50,146,8,154,4.01,11263,293.05,20755,540.026,300,14646,5808,33157,2403,34498,4,0,0,1809,0,4507,36,204,33,16,0.42,4,0.10,6,False,False,False,True,0,0,0,0,3.5,4,3.9000000000000004,,,371.8,394.40000000000003,299.1,,,209.9,326.1,239.2,,
Xanielson,JUNGLE,Trundle,100,False,2306,0,6,7,1.17,29,148,177,4.61,10482,272.73,7189,187.051,2156,4212,820,34710,15715,20900,120,4,1,1510,0,14507,22,342,46,18,0.47,6,0.16,11,False,False,True,False,0,0,0,0,0.1,1.1,0.6,,,266.6,312.20000000000005,339.3,,,211.7,324.8,256,,
Nøtëz,MIDDLE,Leblanc,100,False,2306,3,9,4,0.78,162,8,170,4.42,10636,276.74,17915,466.132,15016,1330,1568,24392,1570,10256,4,0,0,200,0,1402,25,40,34,14,0.36,5,0.13,13,False,False,False,False,0,0,0,0,6.5,3.7,3,,,441.2,351.3,342.70000000000005,,,226.7,307,288.3,,
MG Dilly,BOTTOM,Jinx,100,False,2306,7,6,4,1.83,329,27,356,9.26,17551,456.66,36424,947.719,2108,33056,1260,21927,2352,14335,18,0,1,2085,0,6415,29,146,24,13,0.34,3,0.08,2,False,False,False,False,1,0,0,0,6.9,8.4,11.7,,,294.9,375.5,664.5999999999999,,,269.79999999999995,398.2,596,,
Kalliroe,BOTTOM,Leona,100,False,2306,2,6,6,1.33,36,0,36,0.94,7812,203.26,6435,167.433,3899,1562,973,21905,2697,26815,0,0,0,0,0,454,41,72,75,29,0.75,14,0.36,8,False,False,False,False,1,0,0,0,1.1,1.2000000000000002,1,,,270.9,262.9,227.4,,,155.4,265.1,172.4,,
devil hosting,TOP,Kled,200,True,2306,11,5,14,5.00,164,4,168,4.37,15417,401.14,29516,767.979,584,28018,913,39368,7581,35623,0,0,2,10288,1,24173,17,167,27,9,0.23,10,0.26,1,True,False,False,False,1,0,0,0,5.300000000000001,3,4.6,,,427,478.40000000000003,315.79999999999995,,,276.1,540.8,309.6,,
SecretlyGayPengu,JUNGLE,Zac,200,True,2306,5,1,22,27.00,21,190,211,5.49,14548,378.53,13410,348.916,11663,484,1262,36658,41256,37693,139,4,3,1246,0,21015,38,720,26,2,0.05,9,0.23,2,False,False,False,False,0,0,0,0,0,0.8,0.30000000000000004,,,314,510.5,499.8,,,268.2,360.1,435.1,,
Garźa,MIDDLE,Veigar,200,True,2306,11,2,10,10.50,218,4,222,5.78,14993,390.10,16015,416.696,14593,924,497,18821,5721,9906,1,0,2,4156,1,16825,34,157,25,10,0.26,1,0.03,1,False,False,False,False,2,1,0,0,7.3999999999999995,5.9,4.7,,,436.9,512.5,441.9,,,244.10000000000002,356.5,405.6,,
Alumyn,BOTTOM,Ezreal,200,True,2306,9,3,18,9.00,192,30,222,5.78,15495,403.17,30309,788.612,8481,20142,1686,15221,3934,7729,10,4,1,3911,0,27590,0,34,38,17,0.44,5,0.13,5,False,False,False,False,2,0,0,0,7,4,5,,,299.9,432,440,,,245.7,334,475.7,,
